Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
278,43.37,0.89,122.33,131.66,129.16,0.84,0.96,1.47,7.43,8.61,2.14,0.47,12.86,6.01,129.58,9.78,37.73,1.15,44.33,32785.00,0.14,2.148827e+002,6.91
279,22.49,0.82,140.31,142.94,136.37,0.81,0.94,1.44,5.35,6.38,2.03,0.49,9.89,4.88,140.65,7.48,29.54,1.14,39.67,22223.00,0.16,8.022859e+001,5.25
280,27.15,0.91,154.36,155.91,152.97,0.91,0.99,1.10,5.88,6.34,1.00,1.00,6.88,6.88,154.83,6.80,27.52,1.07,24.23,27870.00,0.07,1.063919e+002,5.62
281,35.47,0.89,155.33,148.87,147.21,0.91,0.99,1.04,6.72,7.06,1.00,1.00,7.38,7.38,148.90,7.61,29.54,1.06,24.17,32461.00,0.05,1.588789e+002,6.35
282,30.83,0.95,134.59,142.49,140.27,0.93,1.00,1.05,6.27,6.62,1.00,1.00,7.03,7.03,140.63,6.98,28.11,1.06,34.78,27704.00,0.05,1.287626e+002,6.25
283,22.91,0.81,166.07,164.11,159.94,0.80,0.94,1.36,5.40,6.32,1.70,0.59,9.11,5.36,162.78,6.98,28.95,1.13,31.92,26045.00,0.15,8.247342e+001,5.54
284,22.91,0.92,140.77,139.57,136.08,0.84,0.97,1.23,5.40,6.07,1.00,1.00,6.88,6.88,138.40,6.70,27.52,1.11,36.23,22144.00,0.11,8.247342e+001,5.43
285,20.63,0.95,154.31,148.69,144.63,0.87,0.98,1.20,5.12,5.83,1.00,1.00,6.56,6.56,147.78,6.52,26.22,1.09,34.90,22019.00,0.12,7.046599e+001,5.24
286,30.39,0.91,145.83,154.09,155.21,0.81,0.96,1.39,6.22,7.67,1.81,0.55,10.88,6.01,153.44,8.57,33.77,1.39,39.63,29921.00,0.19,1.260359e+002,6.71
287,30.17,0.83,141.56,143.96,145.04,0.89,0.98,1.03,6.20,6.57,1.00,1.00,6.91,6.91,143.77,7.48,27.65,1.05,36.91,27891.00,0.06,1.246820e+002,5.49
288,27.58,0.86,136.28,138.09,141.76,0.75,0.95,1.59,5.93,7.11,2.61,0.38,12.04,4.62,138.70,8.07,33.31,1.18,42.33,25243.00,0.17,1.089281e+002,5.88
289,48.44,0.94,147.20,148.76,141.07,0.90,0.99,1.13,7.85,8.40,1.00,1.00,8.62,8.62,146.27,9.11,34.47,1.07,40.68,40224.00,0.06,2.536306e+002,7.46
290,34.58,0.93,125.06,130.61,129.54,0.93,1.00,1.01,6.63,6.90,1.00,1.00,7.19,7.19,129.22,7.32,28.76,1.05,33.01,27653.00,0.04,1.529358e+002,6.35
291,20.01,0.87,149.06,155.00,153.07,0.89,0.98,1.03,5.05,5.45,1.00,1.00,6.02,6.02,153.45,6.03,24.07,1.05,33.97,22404.00,0.07,6.733657e+001,4.65
292,19.60,0.81,143.66,143.49,139.17,0.81,0.94,1.42,5.00,5.92,1.93,0.52,9.22,4.77,142.22,7.05,27.97,1.14,40.14,20480.00,0.16,6.528536e+001,4.71
293,25.01,0.86,144.73,141.36,134.38,0.81,0.93,1.43,5.64,6.61,1.98,0.51,10.13,5.12,139.63,7.05,30.51,1.14,37.06,23737.00,0.15,9.410169e+001,6.23
294,23.33,0.86,129.09,128.39,125.73,0.79,0.95,1.48,5.45,6.66,2.19,0.46,10.41,4.75,127.65,7.57,30.32,1.13,28.85,20680.00,0.18,8.474537e+001,5.26
295,21.24,0.90,142.35,141.56,137.53,0.92,0.99,1.00,5.20,5.49,1.00,1.00,6.00,6.00,139.53,5.97,24.01,1.05,24.97,21208.00,0.05,7.365812e+001,4.71
296,71.72,0.96,132.94,131.03,132.66,0.87,0.98,1.09,9.56,10.40,1.00,1.00,10.13,10.13,131.24,10.82,40.53,1.32,13.09,48953.00,0.08,4.568922e+002,9.67
297,23.96,0.88,141.99,139.60,136.52,0.81,0.94,1.44,5.52,6.42,2.03,0.49,10.11,4.98,138.93,6.98,30.19,1.16,40.92,22924.00,0.14,8.820384e+001,5.67
298,49.14,0.85,116.13,127.84,129.21,0.84,0.97,1.24,7.91,8.85,1.00,1.00,9.27,9.27,126.92,9.56,37.08,1.28,40.74,35284.00,0.11,2.591193e+002,7.83
299,28.44,0.87,134.17,139.96,143.11,0.74,0.94,1.51,6.02,7.08,2.32,0.43,11.48,4.95,139.89,8.03,32.85,1.17,40.99,26020.00,0.15,1.140775e+002,5.80
300,51.00,0.93,131.29,139.47,140.87,0.82,0.97,1.53,8.06,9.22,2.39,0.42,14.68,6.13,138.94,10.20,41.64,1.34,46.17,39736.00,0.13,2.739922e+002,8.57
301,27.79,0.79,145.78,154.14,155.01,0.80,0.94,1.37,5.95,6.82,1.70,0.59,9.75,5.73,153.44,7.32,30.97,1.13,41.71,28080.00,0.13,1.102058e+002,5.80
302,40.41,0.77,122.88,118.14,112.47,0.68,0.92,1.60,7.17,8.70,2.64,0.38,14.53,5.51,116.98,10.29,40.08,1.46,29.23,28076.00,0.18,1.932561e+002,6.91
303,27.36,0.94,149.97,146.00,150.13,0.84,0.98,1.26,5.90,6.54,1.00,1.00,7.38,7.38,147.69,6.92,29.54,1.12,6.31,26732.00,0.10,1.076568e+002,6.17
304,30.83,0.86,144.62,154.81,155.78,0.81,0.94,1.53,6.27,7.53,2.37,0.42,11.94,5.04,153.91,7.86,33.96,1.15,41.08,30321.00,0.17,1.287626e+002,7.03
305,76.83,0.86,114.54,122.24,122.39,0.68,0.90,1.84,9.89,11.91,3.48,0.29,20.47,5.88,121.24,13.24,52.69,1.21,36.39,47770.00,0.17,5.065496e+002,10.63
306,26.29,0.90,144.94,144.13,145.30,0.92,0.99,1.00,5.79,6.06,1.00,1.00,6.44,6.44,144.28,6.50,25.76,1.04,32.67,25393.00,0.05,1.013974e+002,5.49
307,25.86,0.94,143.84,148.83,145.70,0.93,1.00,1.03,5.74,6.10,1.00,1.00,6.56,6.56,147.32,6.48,26.22,1.05,33.45,25633.00,0.06,9.893920e+001,5.74
308,35.47,0.89,135.05,136.75,138.99,0.84,0.97,1.28,6.72,7.46,1.15,0.87,8.76,7.60,136.93,8.03,32.72,1.12,39.71,29851.00,0.10,1.588789e+002,6.68
309,33.03,0.83,145.46,152.12,153.77,0.89,0.98,1.02,6.48,6.85,1.00,1.00,7.11,7.11,151.59,7.73,28.43,1.04,38.23,31380.00,0.05,1.427679e+002,5.88
310,25.22,0.71,135.45,141.00,137.88,0.78,0.93,1.20,5.67,6.54,1.00,1.00,7.03,7.03,138.44,8.21,28.11,1.07,34.74,23674.00,0.13,9.530118e+001,4.32
311,29.74,0.87,161.76,157.47,147.36,0.91,0.99,1.04,6.15,6.49,1.00,1.00,6.91,6.91,154.93,7.18,27.65,1.06,35.56,29747.00,0.05,1.219930e+002,5.80
312,57.35,0.69,127.76,137.50,136.38,0.72,0.90,1.26,8.54,9.92,1.00,1.00,10.02,10.02,135.67,11.71,40.08,1.30,17.73,42465.00,0.14,3.266766e+002,7.83
313,37.03,0.83,130.74,136.93,132.86,0.80,0.95,1.52,6.87,8.01,2.33,0.43,12.66,5.43,135.01,9.25,36.17,1.16,41.57,30377.00,0.14,1.695089e+002,7.05
314,56.16,0.87,107.67,118.40,123.38,0.91,0.99,1.03,8.46,8.78,1.00,1.00,8.72,8.72,118.46,9.56,34.87,1.05,37.24,36486.00,0.04,3.166349e+002,7.83
315,79.27,0.91,119.13,125.48,121.94,0.81,0.96,1.36,10.05,11.26,1.68,0.60,14.39,8.57,123.53,12.23,45.93,1.11,40.63,49906.00,0.11,5.309125e+002,10.18
316,28.01,0.94,128.77,129.83,126.68,0.85,0.98,1.20,5.97,6.73,1.00,1.00,7.27,7.27,128.16,7.86,29.08,1.08,44.03,23582.00,0.11,1.114900e+002,5.80
317,21.87,0.86,139.54,137.75,128.21,0.80,0.96,1.35,5.28,6.16,1.61,0.62,8.72,5.43,135.06,7.26,28.30,1.12,38.04,20934.00,0.14,7.691247e+001,5.08
318,22.91,0.87,138.20,141.91,136.09,0.78,0.93,1.41,5.40,6.60,1.90,0.53,9.63,5.08,139.45,7.18,29.40,1.11,37.99,22312.00,0.18,8.247342e+001,5.76
319,29.96,0.85,146.30,149.99,146.26,0.90,0.99,1.00,6.18,6.48,1.00,1.00,6.80,6.80,148.45,7.26,27.19,1.04,34.83,28651.00,0.05,1.233343e+002,5.74
320,27.15,0.87,151.45,148.53,140.54,0.84,0.96,1.46,5.88,6.84,2.11,0.47,10.77,5.10,146.46,7.95,31.75,1.16,42.29,26363.00,0.14,1.063919e+002,5.77
321,52.40,0.93,128.64,142.22,151.32,0.76,0.94,1.90,8.17,9.90,3.69,0.27,18.50,5.02,143.22,10.42,47.03,1.43,41.44,41821.00,0.17,2.853704e+002,9.11
322,23.96,0.89,109.72,114.17,117.84,0.79,0.95,1.47,5.52,6.83,2.15,0.46,10.42,4.84,114.73,7.71,30.51,1.12,39.17,18930.00,0.19,8.820384e+001,5.48
323,29.52,0.82,165.84,162.68,155.69,0.87,0.97,1.10,6.13,6.66,1.00,1.00,7.11,7.11,160.21,7.73,28.43,1.07,20.50,30600.00,0.08,1.206579e+002,5.78
324,34.80,0.88,161.52,158.99,148.57,0.90,0.99,1.09,6.66,7.05,1.00,1.00,7.50,7.50,155.95,7.52,30.00,1.07,36.63,33530.00,0.06,1.544126e+002,6.27
325,62.58,0.96,127.99,131.90,129.33,0.86,0.98,1.35,8.93,10.01,1.65,0.61,13.16,7.98,130.64,11.00,42.29,1.27,40.40,43765.00,0.11,3.723652e+002,9.37
326,22.70,0.94,152.78,139.44,133.66,0.93,1.00,1.02,5.38,6.15,1.00,1.00,6.60,6.60,138.82,6.50,26.41,1.37,8.56,22073.00,0.13,8.134761e+001,5.78
327,29.30,0.92,147.13,147.90,142.47,0.72,0.92,2.35,6.11,7.76,5.18,0.19,17.34,3.35,145.96,9.18,41.37,1.35,41.48,27732.00,0.21,1.193291e+002,6.23
328,24.17,0.82,147.33,151.14,148.60,0.81,0.94,1.36,5.55,6.44,1.66,0.60,9.18,5.52,149.95,7.06,29.40,1.13,38.59,24891.00,0.14,8.937008e+001,5.34
329,25.22,0.89,155.47,154.69,148.64,0.91,0.99,1.07,5.67,6.03,1.00,1.00,6.64,6.64,152.44,6.52,26.55,1.07,30.81,26068.00,0.06,9.530118e+001,5.49
330,20.83,0.77,136.09,137.19,130.69,0.78,0.92,1.49,5.15,6.57,2.25,0.45,10.44,4.65,135.11,7.71,30.19,1.32,34.94,20267.00,0.22,7.152309e+001,5.25
331,26.08,0.87,161.26,159.43,151.59,0.89,0.98,1.12,5.76,6.45,1.00,1.00,7.03,7.03,157.32,7.06,28.11,1.27,19.02,27531.00,0.11,1.001650e+002,5.74
332,24.17,0.90,152.00,148.82,146.14,0.90,0.99,1.06,5.55,5.96,1.00,1.00,6.49,6.49,147.86,6.50,25.95,1.06,34.59,24544.00,0.07,8.937008e+001,5.25
333,39.28,0.85,144.92,150.18,145.68,0.89,0.99,1.01,7.07,7.40,1.00,1.00,7.55,7.55,147.17,8.22,30.19,1.04,40.11,34586.00,0.04,1.851951e+002,6.35
334,33.03,0.89,156.81,158.18,150.70,0.91,0.99,1.02,6.48,6.82,1.00,1.00,7.11,7.11,155.82,7.32,28.43,1.05,32.26,32255.00,0.05,1.427679e+002,6.23
335,26.08,0.91,158.21,154.50,149.93,0.92,0.99,1.04,5.76,6.11,1.00,1.00,6.60,6.60,153.54,6.64,26.41,1.06,17.36,26870.00,0.06,1.001650e+002,5.25
336,21.45,0.82,157.92,155.61,147.49,0.89,0.98,1.00,5.23,5.53,1.00,1.00,5.97,5.97,153.41,6.48,23.88,1.04,34.05,23472.00,0.05,7.473601e+001,4.70
337,24.38,0.92,158.44,151.62,147.21,0.71,0.93,2.04,5.57,6.51,4.17,0.24,14.59,3.50,151.07,7.06,36.17,1.36,37.01,25228.00,0.14,9.054300e+001,5.80
338,51.94,0.70,117.32,125.60,122.80,0.75,0.92,1.21,8.13,8.96,1.00,1.00,9.19,9.19,123.61,10.02,36.76,1.08,39.88,35846.00,0.09,2.815565e+002,7.05
339,29.52,0.95,147.39,145.45,140.46,0.80,0.96,1.54,6.13,7.15,2.44,0.41,11.93,4.89,144.19,7.73,33.63,1.18,37.01,27540.00,0.14,1.206579e+002,6.32
340,24.80,0.82,148.57,142.60,142.68,0.83,0.96,1.18,5.62,6.23,1.00,1.00,6.91,6.91,143.26,6.80,27.65,1.09,36.04,24211.00,0.10,9.290882e+001,5.10
341,47.98,0.66,133.81,138.45,135.05,0.66,0.87,2.25,7.82,9.96,4.88,0.21,20.16,4.13,136.35,12.41,48.59,1.30,39.01,37223.00,0.22,2.499984e+002,6.52
342,89.61,0.84,120.47,129.54,135.68,0.85,0.97,1.09,10.68,11.26,1.00,1.00,10.80,10.80,128.80,12.33,43.20,1.05,24.40,57446.00,0.05,6.381475e+002,10.06
343,46.36,0.85,136.35,140.23,144.26,0.89,0.99,1.05,7.68,8.04,1.00,1.00,8.17,8.17,140.96,8.80,32.66,1.05,22.61,37495.00,0.04,2.374574e+002,7.05
344,21.24,0.88,160.05,153.03,145.17,0.91,0.99,1.00,5.20,5.52,1.00,1.00,6.05,6.05,151.15,5.97,24.20,1.05,34.94,22975.00,0.06,7.365812e+001,4.70
345,35.24,0.96,162.56,162.21,153.62,0.89,0.99,1.19,6.70,7.30,1.00,1.00,7.86,7.86,159.64,7.61,31.42,1.09,41.61,34642.00,0.08,1.573841e+002,6.81
346,22.91,0.86,142.21,140.34,134.29,0.91,0.99,1.01,5.40,5.72,1.00,1.00,6.21,6.21,137.96,6.70,24.85,1.05,27.96,22073.00,0.06,8.247342e+001,5.04
347,55.46,0.67,122.07,132.16,135.82,0.73,0.91,1.18,8.40,9.31,1.00,1.00,9.27,9.27,131.33,11.16,37.08,1.06,41.30,40056.00,0.10,3.106716e+002,6.84
348,38.83,0.96,168.60,166.67,156.58,0.88,0.99,1.13,7.03,7.77,1.00,1.00,8.10,8.10,163.88,8.03,32.40,1.24,41.49,38183.00,0.10,1.820112e+002,7.41
349,25.22,0.93,136.30,135.78,134.01,0.72,0.92,1.72,5.67,6.89,3.09,0.32,12.71,4.11,135.26,7.32,33.63,1.22,40.60,23129.00,0.18,9.530118e+001,6.07
350,20.01,0.79,157.87,155.52,150.25,0.86,0.97,1.05,5.05,5.44,1.00,1.00,6.05,6.05,153.13,6.11,24.20,1.06,34.14,22357.00,0.07,6.733657e+001,4.65
351,43.83,0.86,143.10,139.14,142.09,0.89,0.99,1.00,7.47,8.23,1.00,1.00,8.13,8.13,140.28,9.07,32.53,1.30,16.99,35772.00,0.09,2.182945e+002,6.91
352,25.01,0.82,151.49,150.77,156.95,0.80,0.94,1.36,5.64,6.85,1.68,0.59,9.67,5.75,152.49,7.21,30.83,1.34,40.64,25923.00,0.18,9.410169e+001,5.95
353,31.49,0.87,140.54,143.60,140.94,0.91,0.99,1.00,6.33,6.62,1.00,1.00,6.91,6.91,142.44,7.18,27.65,1.04,34.76,28489.00,0.04,1.328993e+002,5.80
354,19.81,0.82,147.45,144.34,133.26,0.89,0.98,1.00,5.02,5.38,1.00,1.00,5.89,5.89,141.37,6.03,23.55,1.04,34.51,20498.00,0.07,6.630745e+001,4.32
355,28.01,0.94,128.60,133.01,138.84,0.83,0.96,1.77,5.97,7.60,3.27,0.31,13.55,4.15,133.94,8.49,35.39,1.19,42.37,24645.00,0.21,1.114900e+002,6.80
356,29.30,0.87,161.29,157.88,152.22,0.90,0.99,1.05,6.11,6.49,1.00,1.00,6.91,6.91,156.19,6.99,27.65,1.06,28.15,29676.00,0.06,1.193291e+002,5.74
357,22.28,0.91,145.65,154.63,160.85,0.81,0.94,1.76,5.33,6.44,3.21,0.31,12.40,3.87,155.47,6.80,32.53,1.24,39.99,24409.00,0.17,7.911639e+001,5.86
358,42.23,0.86,149.79,146.06,147.41,0.68,0.93,1.95,7.33,8.44,3.86,0.26,17.11,4.43,146.90,9.01,43.07,1.32,40.43,36432.00,0.13,2.064514e+002,7.98
359,27.79,0.94,145.74,144.12,143.51,0.93,1.00,1.03,5.95,6.27,1.00,1.00,6.72,6.72,143.40,6.52,26.87,1.06,17.26,26243.00,0.05,1.102058e+002,5.78
360,22.91,0.83,155.23,154.32,150.23,0.89,0.98,1.02,5.40,5.73,1.00,1.00,6.25,6.25,153.18,6.48,24.98,1.05,32.65,24508.00,0.06,8.247342e+001,4.81
361,49.60,0.80,132.05,144.48,147.28,0.70,0.95,1.49,7.95,9.31,2.25,0.44,13.88,6.16,143.29,11.73,40.08,1.14,32.30,40120.00,0.15,2.628054e+002,7.25
362,30.83,0.91,129.90,138.13,137.67,0.86,0.97,1.46,6.27,7.30,2.10,0.48,11.23,5.36,136.19,8.07,33.18,1.15,43.37,26829.00,0.14,1.287626e+002,6.21
363,21.24,0.89,152.33,145.67,143.04,0.92,0.99,1.02,5.20,5.52,1.00,1.00,6.08,6.08,145.02,6.11,24.34,1.05,27.98,22043.00,0.06,7.365812e+001,4.71
364,31.70,0.89,132.46,132.56,131.98,0.91,0.99,1.04,6.35,6.75,1.00,1.00,7.07,7.07,132.40,7.45,28.30,1.05,32.23,26612.00,0.06,1.342906e+002,5.80
365,42.69,0.86,124.42,133.40,133.30,0.81,0.98,1.36,7.37,8.40,1.67,0.60,11.30,6.76,131.36,9.33,36.11,1.12,42.72,32839.00,0.12,2.098070e+002,6.66
366,36.81,0.98,146.92,154.68,152.07,0.94,1.00,1.02,6.85,7.14,1.00,1.00,7.38,7.38,152.78,7.32,29.54,1.05,29.03,34222.00,0.04,1.679726e+002,6.91
367,25.44,0.90,143.10,148.74,144.67,0.80,0.94,2.08,5.69,7.44,4.31,0.23,15.05,3.49,146.88,8.57,37.08,1.26,39.21,25263.00,0.23,9.650727e+001,5.88
368,22.91,0.87,160.01,162.01,154.38,0.78,0.94,1.79,5.40,6.80,3.33,0.30,12.76,3.83,159.49,7.47,33.18,1.21,34.52,25519.00,0.21,8.247342e+001,5.49
369,28.87,0.92,137.80,136.87,135.86,0.88,0.99,1.17,6.06,6.69,1.00,1.00,7.27,7.27,136.66,7.26,29.08,1.08,35.85,25693.00,0.09,1.166906e+002,5.80
370,55.69,0.95,142.22,147.21,144.65,0.93,1.00,1.06,8.42,8.88,1.00,1.00,8.83,8.83,145.67,9.33,35.33,1.05,31.11,44575.00,0.05,3.126542e+002,8.23
371,23.33,0.90,140.52,144.40,142.74,0.81,0.95,1.47,5.45,6.59,2.14,0.47,10.28,4.81,143.09,8.25,30.19,1.14,36.96,23181.00,0.17,8.474537e+001,5.25
372,32.58,0.93,131.38,138.28,139.00,0.83,0.97,1.28,6.44,7.39,1.17,0.85,8.57,7.31,137.19,8.07,31.75,1.09,39.75,28124.00,0.13,1.399175e+002,6.66
373,22.28,0.86,140.86,141.33,135.80,0.63,0.84,1.95,5.33,6.81,3.87,0.26,13.62,3.52,139.28,7.21,34.28,1.25,40.02,21867.00,0.22,7.911639e+001,6.18
374,27.36,0.92,132.71,138.21,136.83,0.88,0.99,1.13,5.90,6.50,1.00,1.00,6.99,6.99,136.50,7.06,27.97,1.07,42.66,24706.00,0.09,1.076568e+002,5.80
375,22.07,0.89,149.29,150.74,144.15,0.88,0.98,1.17,5.30,5.94,1.00,1.00,6.60,6.60,148.56,6.64,26.41,1.08,35.80,23175.00,0.11,7.801101e+001,5.14
376,53.81,0.97,132.40,132.83,133.77,0.90,0.99,1.06,8.28,9.51,1.00,1.00,9.34,9.34,132.05,9.88,37.35,1.45,24.07,39351.00,0.13,2.969383e+002,8.62
377,74.63,0.63,127.04,142.00,144.15,0.64,0.87,1.78,9.75,11.61,3.28,0.30,19.65,5.98,140.65,14.78,51.26,1.21,39.73,54150.00,0.16,4.850164e+002,7.78
378,20.22,0.86,170.35,159.90,150.10,0.80,0.93,1.42,5.07,6.00,1.95,0.51,9.35,4.80,158.17,6.52,28.30,1.14,41.67,23251.00,0.15,6.837271e+001,5.71
379,24.59,0.83,153.64,159.90,160.60,0.82,0.95,1.30,5.60,6.43,1.33,0.75,8.27,6.20,159.16,7.12,28.95,1.11,37.12,26739.00,0.13,9.172258e+001,5.44
380,34.35,0.92,169.08,167.04,159.60,0.71,0.95,1.64,6.61,7.73,2.80,0.36,13.49,4.82,165.02,8.45,36.63,1.21,44.52,35149.00,0.14,1.514651e+002,6.98
381,32.36,0.87,154.75,157.90,153.54,0.90,0.99,1.06,6.42,6.77,1.00,1.00,7.19,7.19,156.23,7.52,28.76,1.06,35.98,31871.00,0.05,1.385016e+002,5.80
382,82.21,0.87,122.82,137.53,141.93,0.79,0.97,1.53,10.23,11.61,2.40,0.42,17.76,7.41,137.02,12.66,50.35,1.35,42.40,56999.00,0.12,5.607482e+002,10.38
383,36.81,0.81,133.55,131.57,128.77,0.86,0.97,1.02,6.85,7.65,1.00,1.00,7.71,7.71,129.25,8.45,30.83,1.31,18.89,28953.00,0.11,1.679726e+002,5.80
384,48.21,0.74,121.15,126.49,124.67,0.73,0.91,1.26,7.83,8.92,1.00,1.00,9.11,9.11,125.33,10.52,36.44,1.08,34.45,34341.00,0.12,2.518118e+002,6.91
385,40.41,0.87,133.11,138.49,142.23,0.85,0.97,1.29,7.17,8.09,1.23,0.81,9.66,7.87,139.00,9.33,35.06,1.28,42.42,33361.00,0.11,1.932561e+002,6.91
386,35.69,0.92,128.57,135.74,134.28,0.80,0.96,1.43,6.74,7.63,1.97,0.51,11.48,5.83,134.49,8.34,34.61,1.16,38.07,29453.00,0.12,1.603796e+002,6.91
387,29.52,0.83,142.92,141.31,134.50,0.88,0.98,1.07,6.13,6.54,1.00,1.00,6.99,6.99,139.27,7.32,27.97,1.06,30.36,26600.00,0.06,1.206579e+002,5.72
388,53.81,0.94,129.38,134.01,136.06,0.94,1.00,1.02,8.28,8.76,1.00,1.00,8.68,8.68,134.08,9.25,34.74,1.20,25.66,39957.00,0.05,2.969383e+002,8.01
389,33.25,0.81,162.41,157.26,149.73,0.87,0.98,1.04,6.51,6.91,1.00,1.00,7.19,7.19,155.39,7.90,28.76,1.05,30.83,32321.00,0.06,1.442022e+002,5.81
390,40.87,0.92,132.35,141.17,146.34,0.92,0.99,1.05,7.21,7.56,1.00,1.00,7.82,7.82,141.24,8.03,31.29,1.06,25.44,34181.00,0.05,1.965207e+002,6.91
391,32.80,0.93,151.37,152.52,147.05,0.91,0.99,1.08,6.46,6.90,1.00,1.00,7.30,7.30,150.53,7.32,29.21,1.07,34.03,31009.00,0.06,1.413396e+002,6.47
392,25.22,0.90,127.77,127.47,124.81,0.92,0.99,1.01,5.67,5.99,1.00,1.00,6.44,6.44,126.71,6.50,25.76,1.05,35.82,21667.00,0.05,9.530118e+001,5.49
393,23.33,0.93,137.19,138.14,133.14,0.93,1.00,1.03,5.45,5.77,1.00,1.00,6.33,6.33,136.15,6.27,25.31,1.06,41.02,22056.00,0.05,8.474537e+001,5.25
394,29.74,0.89,143.62,145.94,140.31,0.91,0.99,1.04,6.15,6.51,1.00,1.00,6.91,6.91,143.73,7.12,27.65,1.06,33.68,27597.00,0.05,1.219930e+002,5.88
395,25.01,0.90,153.69,149.24,150.72,0.90,0.99,1.14,5.64,6.39,1.00,1.00,6.99,6.99,149.14,6.80,27.97,1.27,16.05,25354.00,0.12,9.410169e+001,5.49
396,20.83,0.87,171.90,164.16,154.20,0.91,0.99,1.02,5.15,5.50,1.00,1.00,6.05,6.05,162.01,6.03,24.20,1.05,32.78,24302.00,0.06,7.152309e+001,4.70
397,60.67,0.98,126.20,132.82,131.63,0.76,0.97,1.39,8.79,10.69,1.82,0.55,14.09,7.73,130.72,12.70,43.66,1.45,29.53,42744.00,0.18,3.554699e+002,9.30
398,26.29,0.81,152.82,148.76,144.10,0.87,0.98,1.00,5.79,6.10,1.00,1.00,6.41,6.41,147.86,6.99,25.63,1.03,37.17,26024.00,0.05,1.013974e+002,4.70
399,26.72,0.91,161.21,163.54,161.60,0.92,0.99,1.00,5.83,6.13,1.00,1.00,6.52,6.52,162.66,6.70,26.09,1.04,31.71,28953.00,0.05,1.038816e+002,5.49
400,27.58,0.93,120.62,133.46,140.22,0.88,0.99,1.16,5.93,6.48,1.00,1.00,7.11,7.11,133.35,7.32,28.43,1.09,37.88,24269.00,0.09,1.089281e+002,5.88
401,40.87,0.87,129.50,132.06,128.44,0.90,0.99,1.04,7.21,7.57,1.00,1.00,7.78,7.78,129.88,8.25,31.10,1.05,38.41,31431.00,0.05,1.965207e+002,6.91
402,31.92,0.87,151.02,148.83,145.24,0.91,0.99,1.03,6.38,7.15,1.00,1.00,7.38,7.38,147.49,7.86,29.54,1.32,12.60,29792.00,0.11,1.356881e+002,6.35
403,23.12,0.78,138.76,135.86,131.32,0.71,0.91,1.78,5.43,7.01,3.30,0.30,13.21,4.00,134.45,8.25,34.42,1.44,39.08,21647.00,0.23,8.360601e+001,5.67
404,36.13,0.82,154.27,162.28,163.10,0.86,0.98,1.13,6.78,7.56,1.00,1.00,7.94,7.94,161.60,8.62,31.75,1.28,19.39,35713.00,0.10,1.633990e+002,6.35
405,23.75,0.86,129.33,137.46,141.26,0.75,0.94,1.67,5.50,6.64,2.89,0.35,12.04,4.16,137.68,7.86,32.40,1.21,42.52,22580.00,0.17,8.704429e+001,5.25
406,50.07,0.91,133.83,141.47,136.88,0.92,0.99,1.05,7.98,8.35,1.00,1.00,8.44,8.44,138.22,8.80,33.77,1.06,31.41,38978.00,0.04,2.665130e+002,7.78
407,79.76,0.88,121.69,131.16,132.32,0.83,0.97,1.41,10.08,11.14,1.90,0.53,15.34,8.08,130.41,11.88,46.84,1.15,42.53,52948.00,0.10,5.358399e+002,10.18
408,26.93,0.98,152.82,149.30,141.37,0.93,1.00,1.08,5.86,6.26,1.00,1.00,6.80,6.80,147.33,6.80,27.19,1.07,28.80,26372.00,0.06,1.051335e+002,5.80
409,27.36,0.90,146.77,144.22,146.32,0.82,0.97,1.31,5.90,6.66,1.41,0.71,8.84,6.25,145.14,7.21,30.19,1.13,41.08,26270.00,0.11,1.076568e+002,5.88
410,56.16,0.95,138.47,134.53,136.40,0.92,0.99,1.08,8.46,9.33,1.00,1.00,9.30,9.30,134.75,9.78,37.22,1.33,17.44,41503.00,0.09,3.166349e+002,9.01
411,25.65,0.70,157.22,159.87,151.94,0.79,0.92,1.33,5.71,6.55,1.53,0.65,8.98,5.88,157.14,7.73,29.73,1.12,35.97,27186.00,0.13,9.771995e+001,4.71
412,25.01,0.77,162.15,153.92,152.84,0.59,0.82,2.03,5.64,7.08,4.13,0.24,15.32,3.71,154.56,7.61,38.06,1.61,17.78,26276.00,0.20,9.410169e+001,5.80
413,26.08,0.96,147.80,144.35,136.79,0.93,1.00,1.04,5.76,6.60,1.00,1.00,6.99,6.99,141.90,6.80,27.97,1.35,7.38,24832.00,0.13,1.001650e+002,6.35
414,60.91,0.86,125.61,134.70,137.53,0.65,0.92,1.66,8.81,11.07,2.87,0.35,17.54,6.11,134.29,12.46,47.30,1.38,31.58,44048.00,0.20,3.575643e+002,9.63
415,26.29,0.81,143.74,156.17,153.37,0.79,0.93,1.39,5.79,6.85,1.82,0.55,9.88,5.44,153.68,8.25,30.64,1.12,37.61,27048.00,0.16,1.013974e+002,5.40
416,394.64,0.87,86.33,109.62,116.98,0.78,0.97,1.77,22.42,24.74,3.24,0.31,39.71,12.27,108.73,26.76,103.95,1.24,37.05,173425.00,0.09,5.897561e+003,21.83
